source_university,yop_kodu,year,universite,tercih_sayisi,university_type
mayis,202210334,2023,BİRUNİ ÜNİVERSİTESİ,12,vakif
mayis,202210334,2023,DOĞUŞ ÜNİVERSİTESİ,2,vakif
mayis,202210334,2023,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,30,vakif
mayis,202210334,2023,HASAN KALYONCU ÜNİVERSİTESİ,3,vakif
mayis,202210334,2023,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,92,vakif
mayis,202210334,2023,İSTANBUL AREL ÜNİVERSİTESİ,4,vakif
mayis,202210334,2023,İSTANBUL AYDIN ÜNİVERSİTESİ,14,vakif
mayis,202210334,2023,İSTANBUL BEYKENT ÜNİVERSİTESİ,2,vakif
mayis,202210334,2023,İSTANBUL ESENYURT ÜNİVERSİTESİ,4,vakif
mayis,202210334,2023,İSTANBUL GEDİK ÜNİVERSİTESİ,7,vakif
mayis,202210334,2023,İSTANBUL GELİŞİM ÜNİVERSİTESİ,6,vakif
mayis,202210334,2023,İSTANBUL KENT ÜNİVERSİTESİ,1,vakif
mayis,202210334,2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,8,vakif
mayis,202210334,2023,İSTANBUL MEDİPOL ÜNİVERSİTESİ,46,vakif
mayis,202210334,2023,İSTANBUL OKAN ÜNİVERSİTESİ,6,vakif
mayis,202210334,2023,İSTANBUL RUMELİ ÜNİVERSİTESİ,2,vakif
mayis,202210334,2023,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,5,vakif
mayis,202210334,2023,İSTANBUL TOPKAPI ÜNİVERSİTESİ,2,vakif
mayis,202210334,2023,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,1,vakif
mayis,202210334,2023,İSTİNYE ÜNİVERSİTESİ,4,vakif
mayis,202210334,2023,LOKMAN HEKİM ÜNİVERSİTESİ,1,vakif
mayis,202210334,2023,MALTEPE ÜNİVERSİTESİ,2,vakif
mayis,202210334,2023,MUDANYA ÜNİVERSİTESİ,1,vakif
mayis,202210334,2023,TED ÜNİVERSİTESİ,1,vakif
mayis,202210334,2023,ÜSKÜDAR ÜNİVERSİTESİ,2,vakif
mayis,202210334,2023,YÜKSEK İHTİSAS ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,ADIYAMAN ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,AFYON KOCATEPE ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,AKDENİZ ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,AKSARAY ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,AMASYA ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,ANKARA ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,ARTVİN ÇORUH ÜNİVERSİTESİ,6,devlet
mayis,202210334,2024,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,BALIKESİR ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,BARTIN ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,BAYBURT ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,BURSA TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,BURSA ULUDAĞ ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,ÇUKUROVA ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,DOKUZ EYLÜL ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,DÜZCE ÜNİVERSİTESİ,5,devlet
mayis,202210334,2024,EGE ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,GAZİ ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,GİRESUN ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,GÜMÜŞHANE ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,HAKKARİ ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,HİTİT ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,İNÖNÜ ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,İSKENDERUN TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,İSTANBUL MEDENİYET ÜNİVERSİTESİ,17,devlet
mayis,202210334,2024,İSTANBUL ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,8,devlet
mayis,202210334,2024,İZMİR DEMOKRASİ ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,KARABÜK ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,KARADENİZ TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,KASTAMONU ÜNİVERSİTESİ,11,devlet
mayis,202210334,2024,KIRIKKALE ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,KIRKLARELİ ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,KİLİS 7 ARALIK ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,KOCAELİ ÜNİVERSİTESİ,6,devlet
mayis,202210334,2024,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,MARMARA ÜNİVERSİTESİ,14,devlet
mayis,202210334,2024,MERSİN ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,NECMETTİN ERBAKAN ÜNİVERSİTESİ,3,devlet
mayis,202210334,2024,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,ONDOKUZ MAYIS ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,ORDU ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,5,devlet
mayis,202210334,2024,SAKARYA ÜNİVERSİTESİ,5,devlet
mayis,202210334,2024,SELÇUK ÜNİVERSİTESİ,5,devlet
mayis,202210334,2024,SİNOP ÜNİVERSİTESİ,10,devlet
mayis,202210334,2024,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,TARSUS ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,TRAKYA ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,1,devlet
mayis,202210334,2024,YALOVA ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,YILDIZ TEKNİK ÜNİVERSİTESİ,7,devlet
mayis,202210334,2024,YOZGAT BOZOK ÜNİVERSİTESİ,4,devlet
mayis,202210334,2024,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,2,devlet
mayis,202210334,2024,BAHÇEŞEHİR ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,BİRUNİ ÜNİVERSİTESİ,14,vakif
mayis,202210334,2024,DOĞUŞ ÜNİVERSİTESİ,3,vakif
mayis,202210334,2024,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,23,vakif
mayis,202210334,2024,HALİÇ ÜNİVERSİTESİ,2,vakif
mayis,202210334,2024,HASAN KALYONCU ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,IŞIK ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,100,vakif
mayis,202210334,2024,İSTANBUL AREL ÜNİVERSİTESİ,3,vakif
mayis,202210334,2024,İSTANBUL AYDIN ÜNİVERSİTESİ,30,vakif
mayis,202210334,2024,İSTANBUL BEYKENT ÜNİVERSİTESİ,2,vakif
mayis,202210334,2024,İSTANBUL BİLGİ ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,İSTANBUL GEDİK ÜNİVERSİTESİ,2,vakif
mayis,202210334,2024,İSTANBUL GELİŞİM ÜNİVERSİTESİ,5,vakif
mayis,202210334,2024,İSTANBUL KENT ÜNİVERSİTESİ,4,vakif
mayis,202210334,2024,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,5,vakif
mayis,202210334,2024,İSTANBUL MEDİPOL ÜNİVERSİTESİ,7,vakif
mayis,202210334,2024,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,İSTANBUL OKAN ÜNİVERSİTESİ,7,vakif
mayis,202210334,2024,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,21,vakif
mayis,202210334,2024,İSTANBUL TİCARET ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,İSTANBUL TOPKAPI ÜNİVERSİTESİ,4,vakif
mayis,202210334,2024,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,2,vakif
mayis,202210334,2024,İSTİNYE ÜNİVERSİTESİ,4,vakif
mayis,202210334,2024,MALTEPE ÜNİVERSİTESİ,1,vakif
mayis,202210334,2024,ÜSKÜDAR ÜNİVERSİTESİ,7,vakif
mayis,202210334,2024,YEDİTEPE ÜNİVERSİTESİ,2,vakif
mayis,202210335,2022,AKDENİZ ÜNİVERSİTESİ,2,devlet
mayis,202210335,2022,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,ANKARA ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,BALIKESİR ÜNİVERSİTESİ,2,devlet
mayis,202210335,2022,BOĞAZİÇİ ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,3,devlet
mayis,202210335,2022,BURSA TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,BURSA ULUDAĞ ÜNİVERSİTESİ,2,devlet
mayis,202210335,2022,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,DOKUZ EYLÜL ÜNİVERSİTESİ,2,devlet
mayis,202210335,2022,İSTANBUL MEDENİYET ÜNİVERSİTESİ,5,devlet
mayis,202210335,2022,İSTANBUL ÜNİVERSİTESİ,4,devlet
mayis,202210335,2022,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,5,devlet
mayis,202210335,2022,KOCAELİ ÜNİVERSİTESİ,2,devlet
mayis,202210335,2022,MARMARA ÜNİVERSİTESİ,10,devlet
mayis,202210335,2022,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,3,devlet
mayis,202210335,2022,SAKARYA ÜNİVERSİTESİ,4,devlet
mayis,202210335,2022,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,TRABZON ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,TRAKYA ÜNİVERSİTESİ,1,devlet
mayis,202210335,2022,YILDIZ TEKNİK ÜNİVERSİTESİ,5,devlet
mayis,202210335,2022,BAŞKENT ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,BEYKOZ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,BİRUNİ ÜNİVERSİTESİ,3,vakif
mayis,202210335,2022,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,8,vakif
mayis,202210335,2022,HALİÇ ÜNİVERSİTESİ,3,vakif
mayis,202210335,2022,İBN HALDUN ÜNİVERSİTESİ,2,vakif
mayis,202210335,2022,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,14,vakif
mayis,202210335,2022,İSTANBUL ATLAS ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL AYDIN ÜNİVERSİTESİ,3,vakif
mayis,202210335,2022,İSTANBUL BİLGİ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL GALATA ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL GEDİK ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL GELİŞİM ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL MEDİPOL ÜNİVERSİTESİ,15,vakif
mayis,202210335,2022,İSTANBUL OKAN ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL OKAN ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL RUMELİ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,7,vakif
mayis,202210335,2022,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,İSTİNYE ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,KADİR HAS ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,MALTEPE ÜNİVERSİTESİ,2,vakif
mayis,202210335,2022,NİŞANTAŞI ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,TED ÜNİVERSİTESİ,1,vakif
mayis,202210335,2022,UFUK ÜNİVERSİTESİ,2,vakif
mayis,202210335,2022,ÜSKÜDAR ÜNİVERSİTESİ,2,vakif
mayis,202210335,2022,YEDİTEPE ÜNİVERSİTESİ,1,vakif
mayis,202210335,2023,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,BALIKESİR ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,DİCLE ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,GAZİ ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,İNÖNÜ ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,İSTANBUL MEDENİYET ÜNİVERSİTESİ,7,devlet
mayis,202210335,2023,İSTANBUL ÜNİVERSİTESİ,3,devlet
mayis,202210335,2023,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,2,devlet
mayis,202210335,2023,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,KOCAELİ ÜNİVERSİTESİ,2,devlet
mayis,202210335,2023,MARMARA ÜNİVERSİTESİ,12,devlet
mayis,202210335,2023,NECMETTİN ERBAKAN ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,SAKARYA ÜNİVERSİTESİ,4,devlet
mayis,202210335,2023,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,YALOVA ÜNİVERSİTESİ,1,devlet
mayis,202210335,2023,YILDIZ TEKNİK ÜNİVERSİTESİ,4,devlet
mayis,202210335,2023,BEYKOZ ÜNİVERSİTESİ,2,vakif
mayis,202210335,2023,BİRUNİ ÜNİVERSİTESİ,2,vakif
mayis,202210335,2023,DOĞUŞ ÜNİVERSİTESİ,3,vakif
mayis,202210335,2023,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,4,vakif
mayis,202210335,2023,IŞIK ÜNİVERSİTESİ,2,vakif
mayis,202210335,2023,İBN HALDUN ÜNİVERSİTESİ,1,vakif
mayis,202210335,2023,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,14,vakif
mayis,202210335,2023,İSTANBUL AYDIN ÜNİVERSİTESİ,5,vakif
mayis,202210335,2023,İSTANBUL GEDİK ÜNİVERSİTESİ,1,vakif
mayis,202210335,2023,İSTANBUL MEDİPOL ÜNİVERSİTESİ,8,vakif
mayis,202210335,2023,İSTANBUL OKAN ÜNİVERSİTESİ,2,vakif
mayis,202210335,2023,İSTANBUL RUMELİ ÜNİVERSİTESİ,2,vakif
mayis,202210335,2023,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,3,vakif
mayis,202210335,2023,İSTANBUL TOPKAPI ÜNİVERSİTESİ,1,vakif
mayis,202210335,2023,MALTEPE ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,BARTIN ÜNİVERSİTESİ,1,devlet
mayis,202210335,2024,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
mayis,202210335,2024,DÜZCE ÜNİVERSİTESİ,1,devlet
mayis,202210335,2024,GEBZE TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210335,2024,İSTANBUL MEDENİYET ÜNİVERSİTESİ,14,devlet
mayis,202210335,2024,İSTANBUL ÜNİVERSİTESİ,2,devlet
mayis,202210335,2024,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,4,devlet
mayis,202210335,2024,KOCAELİ ÜNİVERSİTESİ,6,devlet
mayis,202210335,2024,MARMARA ÜNİVERSİTESİ,11,devlet
mayis,202210335,2024,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,3,devlet
mayis,202210335,2024,SAKARYA ÜNİVERSİTESİ,2,devlet
mayis,202210335,2024,YILDIZ TEKNİK ÜNİVERSİTESİ,4,devlet
mayis,202210335,2024,BİRUNİ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,DOĞUŞ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,7,vakif
mayis,202210335,2024,İBN HALDUN ÜNİVERSİTESİ,2,vakif
mayis,202210335,2024,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,16,vakif
mayis,202210335,2024,İSTANBUL ATLAS ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,İSTANBUL AYDIN ÜNİVERSİTESİ,2,vakif
mayis,202210335,2024,İSTANBUL BİLGİ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,İSTANBUL MEDİPOL ÜNİVERSİTESİ,10,vakif
mayis,202210335,2024,İSTANBUL OKAN ÜNİVERSİTESİ,2,vakif
mayis,202210335,2024,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,3,vakif
mayis,202210335,2024,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,İSTANBUL TİCARET ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,İSTİNYE ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,MALTEPE ÜNİVERSİTESİ,1,vakif
mayis,202210335,2024,MUDANYA ÜNİVERSİTESİ,2,vakif
mayis,202210335,2024,ÜSKÜDAR ÜNİVERSİTESİ,1,vakif
mayis,202210336,2022,ABDULLAH GÜL ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,ADIYAMAN ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,AFYON KOCATEPE ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,AKSARAY ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,AMASYA ÜNİVERSİTESİ,5,devlet
mayis,202210336,2022,ANADOLU ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,ARTVİN ÇORUH ÜNİVERSİTESİ,6,devlet
mayis,202210336,2022,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,BALIKESİR ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,BARTIN ÜNİVERSİTESİ,8,devlet
mayis,202210336,2022,BAYBURT ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,BİNGÖL ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,5,devlet
mayis,202210336,2022,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,BURSA TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,BURSA ULUDAĞ ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,ÇUKUROVA ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,DÜZCE ÜNİVERSİTESİ,12,devlet
mayis,202210336,2022,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,FIRAT ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,GAZİANTEP ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,GİRESUN ÜNİVERSİTESİ,7,devlet
mayis,202210336,2022,GÜMÜŞHANE ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,İNÖNÜ ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,İSTANBUL MEDENİYET ÜNİVERSİTESİ,29,devlet
mayis,202210336,2022,İSTANBUL ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,2,devlet
mayis,202210336,2022,İZMİR DEMOKRASİ ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,KAFKAS ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,KARABÜK ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,KARADENİZ TEKNİK ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,KASTAMONU ÜNİVERSİTESİ,7,devlet
mayis,202210336,2022,KIRIKKALE ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,KİLİS 7 ARALIK ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,KOCAELİ ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,MARMARA ÜNİVERSİTESİ,20,devlet
mayis,202210336,2022,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,MUŞ ALPARSLAN ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,NECMETTİN ERBAKAN ÜNİVERSİTESİ,6,devlet
mayis,202210336,2022,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,ONDOKUZ MAYIS ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,6,devlet
mayis,202210336,2022,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,SAKARYA ÜNİVERSİTESİ,10,devlet
mayis,202210336,2022,SELÇUK ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,SİİRT ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,SİNOP ÜNİVERSİTESİ,6,devlet
mayis,202210336,2022,SİVAS CUMHURİYET ÜNİVERSİTESİ,5,devlet
mayis,202210336,2022,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,TRABZON ÜNİVERSİTESİ,2,devlet
mayis,202210336,2022,TRAKYA ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,UŞAK ÜNİVERSİTESİ,3,devlet
mayis,202210336,2022,YALOVA ÜNİVERSİTESİ,1,devlet
mayis,202210336,2022,YILDIZ TEKNİK ÜNİVERSİTESİ,4,devlet
mayis,202210336,2022,YOZGAT BOZOK ÜNİVERSİTESİ,6,devlet
mayis,202210336,2022,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,12,devlet
mayis,202210336,2022,LEFKE AVRUPA ÜNİVERSİTESİ,1,vakif
mayis,202210336,2022,ALTINBAŞ ÜNİVERSİTESİ,2,vakif
mayis,202210336,2022,ANKARA MEDİPOL ÜNİVERSİTESİ,1,vakif
mayis,202210336,2022,BAHÇEŞEHİR ÜNİVERSİTESİ,1,vakif
mayis,202210336,2022,BAŞKENT ÜNİVERSİTESİ,3,vakif
mayis,202210336,2022,BEYKOZ ÜNİVERSİTESİ,2,vakif
mayis,202210336,2022,BİRUNİ ÜNİVERSİTESİ,5,vakif
mayis,202210336,2022,DOĞUŞ ÜNİVERSİTESİ,2,vakif
mayis,202210336,2022,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,13,vakif
mayis,202210336,2022,FENERBAHÇE ÜNİVERSİTESİ,2,vakif
mayis,202210336,2022,HALİÇ ÜNİVERSİTESİ,1,vakif
mayis,202210336,2022,HASAN KALYONCU ÜNİVERSİTESİ,2,vakif
mayis,202210336,2022,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,74,vakif
mayis,202210336,2022,İSTANBUL AREL ÜNİVERSİTESİ,2,vakif
mayis,202210336,2022,İSTANBUL ATLAS ÜNİVERSİTESİ,3,vakif
